UserID,FirstName,LastName,Email,Department,Role,Plan,Region,SignupDate,Status
291,Kimberly,Garcia,molinaamber@example.com,Operations,Senior Analyst,Free,South,2025-07-18,Active
292,Ashley,Mueller,brettbutler@example.com,Finance,Senior Analyst,Free,North,2025-08-25,Churned
293,Scott,Cook,jesse20@example.net,Finance,Analyst,Pro,Central,2025-09-06,Active
294,Laura,Brown,edwin24@example.net,Data Science,Senior Analyst,Free,East,2025-07-27,Active
295,Michael,Jackson,shannon74@example.com,Finance,Director,Pro,North,2025-08-17,Active
296,Jonathan,Thompson,brianna04@example.net,Finance,Analyst,Enterprise,Central,2025-09-05,Active
297,Cole,Carpenter,andrew62@example.net,Engineering,Senior Analyst,Pro,West,2025-07-11,Churned
298,Andrea,Gates,rachelkent@example.org,Operations,Analyst,Pro,East,2025-11-15,Churned
299,Connor,Barnes,leemichael@example.org,Operations,Senior Analyst,Enterprise,East,2025-08-08,Churned
300,April,Oliver,nvasquez@example.org,Operations,Manager,Pro,West,2025-08-31,Active
301,Patricia,Frazier,elizabethsmith@example.org,Data Science,Senior Analyst,Free,Central,2025-07-15,Churned
302,Sherry,Vance,jeffrey75@example.com,HR,Individual Contributor,Pro,West,2025-10-03,Active
303,Michael,Bennett,kimberlylee@example.org,Marketing,Analyst,Free,Central,2025-06-24,Churned
304,Melissa,Parker,williamsjohn@example.org,Marketing,Senior Analyst,Free,South,2025-07-29,Churned
305,Sheila,Smith,flin@example.net,Finance,Individual Contributor,Pro,West,2025-09-12,Active
306,Elizabeth,King,matthew84@example.com,Data Science,Analyst,Pro,East,2025-05-02,Active
307,Karen,Reeves,rhonda08@example.com,Operations,Manager,Pro,West,2025-03-16,Churned
308,Laurie,Lopez,riceelizabeth@example.net,Finance,Manager,Free,South,2025-06-28,Churned
309,Ryan,Harrison,xbass@example.net,Operations,Manager,Pro,East,2025-04-20,Churned
310,Jonathan,Carpenter,jennifer52@example.net,Operations,Analyst,Pro,Central,2025-02-28,Active
311,Devin,Reeves,rhodesmargaret@example.com,Finance,Individual Contributor,Free,Central,2025-07-27,Churned
312,Mandy,Oliver,jeffreybullock@example.org,Operations,Analyst,Pro,West,2025-10-14,Churned
313,Christian,Garrett,carrillosean@example.com,Finance,Individual Contributor,Pro,Central,2025-10-25,Churned
314,Taylor,Williams,stephenbeard@example.org,HR,Senior Analyst,Pro,North,2025-06-13,Active
315,Emma,Roberts,robertjohnson@example.org,Data Science,Analyst,Pro,South,2025-10-25,Churned
316,Brittany,Ramos,cthomas@example.net,Marketing,Senior Analyst,Free,Central,2025-08-05,Active
317,Alicia,Andrews,michelle62@example.net,Marketing,Manager,Enterprise,East,2025-04-17,Churned
318,Ashley,Myers,xgarcia@example.net,Data Science,Senior Analyst,Free,East,2025-05-05,Churned
319,Samantha,Greene,tammy85@example.org,Operations,Analyst,Free,West,2025-10-23,Active
320,Lawrence,Armstrong,kennethnelson@example.com,Marketing,Senior Analyst,Free,Central,2025-07-06,Active
321,Adam,Bennett,molly23@example.com,Data Science,Senior Analyst,Enterprise,South,2025-11-10,Active
322,John,Donaldson,ericwest@example.com,Finance,Analyst,Pro,North,2025-10-23,Churned
323,James,Wilson,smithsierra@example.org,Product,Individual Contributor,Pro,West,2025-11-06,Churned
324,Jessica,Gray,hallgerald@example.com,Operations,Individual Contributor,Free,South,2025-10-04,Active
325,Adam,Davis,taylorwilliams@example.net,Product,Analyst,Pro,West,2025-10-02,Churned
326,Laura,Scott,hicksbrianna@example.net,Data Science,Manager,Free,West,2025-07-11,Active
327,Tiffany,Potts,spencerdorothy@example.net,Operations,Senior Analyst,Free,Central,2025-06-19,Active
328,Charles,Payne,campbellsusan@example.com,Finance,Senior Analyst,Free,East,2025-09-04,Active
329,Jesse,Smith,iedwards@example.net,Data Science,Analyst,Free,West,2025-10-19,Churned
330,Brandi,Lee,kevin99@example.net,Operations,Analyst,Enterprise,West,2025-09-03,Churned
331,Kimberly,Doyle,sarahjenkins@example.net,HR,Analyst,Free,East,2025-07-22,Active
332,Susan,Wade,jocelynhenderson@example.com,Engineering,Senior Analyst,Free,Central,2025-11-13,Active
333,Beth,Boyle,vickiwade@example.net,Operations,VP,Free,East,2025-08-09,Active
334,Jeffrey,Campbell,ashley38@example.com,Operations,Director,Free,East,2025-06-22,Active
335,Tyler,Diaz,dbrennan@example.net,Operations,Senior Analyst,Enterprise,West,2025-09-27,Churned
336,Cindy,Mitchell,ylane@example.com,Operations,Analyst,Free,Central,2025-09-06,Active
337,Sean,Davis,williamssheri@example.org,Finance,Individual Contributor,Pro,South,2025-07-24,Active
338,Miranda,Ryan,zmoore@example.com,Marketing,Analyst,Pro,East,2025-05-03,Active
339,Nicole,Lloyd,davidmartinez@example.org,Finance,Manager,Free,South,2025-11-22,Active
340,Tamara,Mccall,mikaylachapman@example.net,Marketing,Analyst,Pro,South,2025-07-12,Churned
341,Vanessa,Johnson,emily64@example.org,Data Science,Director,Free,East,2025-09-26,Active
342,James,Brown,sonyalozano@example.org,Engineering,Senior Analyst,Free,North,2025-01-27,Active
343,Cheryl,Weiss,ohubbard@example.net,Finance,Analyst,Pro,West,2025-11-15,Active
344,Kendra,Leon,jennifermartin@example.com,Operations,Analyst,Free,South,2025-08-14,Churned
345,Brittany,Pacheco,anthonybush@example.com,Engineering,Senior Analyst,Free,East,2025-06-03,Churned
346,Michael,Campbell,sara05@example.com,HR,Individual Contributor,Pro,North,2025-06-16,Churned
347,Catherine,Wells,rachelsummers@example.org,Operations,Individual Contributor,Free,West,2025-10-23,Active
348,Christopher,Johnson,grace89@example.net,Operations,Individual Contributor,Free,Central,2025-06-30,Churned
349,Justin,Rogers,russell85@example.com,Finance,VP,Free,East,2025-08-21,Active
350,Dennis,Frey,tracysimmons@example.org,Marketing,Individual Contributor,Free,West,2025-07-31,Active
351,Haley,Morrison,jacobsstephanie@example.net,Operations,Manager,Pro,North,2025-06-29,Churned
352,Julie,Marquez,briana72@example.com,Finance,Senior Analyst,Free,South,2025-08-09,Churned
353,Katie,Lopez,myersstephanie@example.org,Finance,Director,Free,West,2025-06-21,Suspended
354,Helen,White,mcculloughgary@example.com,Operations,Director,Free,North,2025-07-25,Active
355,Chad,Hall,tbailey@example.org,Finance,Director,Pro,East,2025-07-08,Active
356,Jose,Poole,ckennedy@example.org,Operations,Senior Analyst,Pro,Central,2025-08-05,Active
357,Rhonda,Flores,anixon@example.org,HR,Analyst,Free,East,2025-12-06,Active
358,Jessica,Wallace,nblackburn@example.net,Engineering,Manager,Free,North,2025-08-10,Active
359,Tyler,Lowe,harold01@example.org,HR,Analyst,Pro,Central,2025-11-26,Churned
360,Melanie,Bowen,karagutierrez@example.com,Finance,Senior Analyst,Enterprise,North,2025-10-06,Suspended
361,Denise,Quinn,meltonsandra@example.com,Marketing,Analyst,Free,Central,2025-06-02,Churned
362,Michael,Stanley,berrychristopher@example.org,Finance,Individual Contributor,Free,West,2025-12-10,Churned
363,Bernard,House,awalker@example.com,Operations,Individual Contributor,Pro,North,2025-08-17,Active
364,Martin,Wright,amandalong@example.com,Operations,Individual Contributor,Pro,South,2025-07-28,Active
365,Alexandra,Hamilton,kimberlywilliams@example.com,Finance,Senior Analyst,Pro,North,2025-04-12,Active
366,David,Thomas,bernard55@example.com,Operations,Senior Analyst,Free,North,2025-10-25,Active
367,Jared,Cox,adamwalker@example.org,Marketing,Director,Pro,West,2025-11-12,Active
368,Scott,Turner,patrickroman@example.org,Finance,Manager,Free,North,2025-10-22,Active
369,Amy,Neal,bhensley@example.net,Finance,Senior Analyst,Pro,North,2025-02-06,Active
370,Lawrence,Morris,ukennedy@example.org,Operations,Analyst,Free,North,2025-05-22,Churned
371,Kyle,Ramirez,amy41@example.net,HR,Analyst,Pro,West,2025-06-03,Churned
372,Paul,Davis,aprildavis@example.com,Operations,Analyst,Pro,South,2025-06-05,Churned
373,David,Hernandez,cynthiareid@example.org,Marketing,Senior Analyst,Pro,West,2025-09-22,Active
374,Samantha,Bishop,elizabethkelly@example.net,Engineering,Senior Analyst,Free,East,2025-03-26,Active
375,Kimberly,Barrett,brandy56@example.net,Data Science,Senior Analyst,Pro,South,2025-05-10,Churned
376,Rachel,Perez,rose62@example.org,Marketing,Director,Free,West,2025-10-25,Active
377,Suzanne,Pierce,carlosgross@example.net,Data Science,Manager,Pro,South,2025-06-22,Churned
378,Lori,Bryant,brownlindsey@example.net,Operations,Senior Analyst,Pro,Central,2025-08-03,Active
379,Stephen,Stanley,brownpamela@example.net,Finance,Analyst,Free,North,2025-03-23,Active
380,Aaron,Perez,garciapatricia@example.org,Data Science,Senior Analyst,Pro,South,2025-09-26,Active
381,Pamela,Baker,julia33@example.net,Data Science,Senior Analyst,Free,East,2025-11-18,Churned
382,Michelle,Gray,robersonjonathan@example.com,Data Science,Analyst,Free,West,2025-05-16,Suspended
383,Amy,White,elove@example.net,Marketing,Analyst,Pro,West,2025-04-04,Active
384,Stephen,Ellison,wendy04@example.org,Finance,Manager,Pro,South,2025-05-28,Active
385,Michael,Rhodes,qkelley@example.com,Finance,Manager,Free,West,2025-09-12,Active
386,Stacy,Carlson,anthony17@example.org,Engineering,Senior Analyst,Free,Central,2025-11-09,Churned
387,Brenda,Caldwell,sheppardjohnny@example.org,Operations,Analyst,Enterprise,Central,2025-07-29,Suspended
388,Robert,Campos,wbrown@example.org,Engineering,Analyst,Free,East,2025-07-21,Active
389,Laura,Smith,mcgeejames@example.com,Engineering,Analyst,Free,East,2025-05-11,Active
390,Cynthia,Myers,pharper@example.com,HR,Senior Analyst,Pro,West,2025-11-08,Active
391,Victoria,Cline,xhudson@example.net,Operations,Analyst,Free,West,2025-01-31,Active
392,Tina,Hudson,leslievillarreal@example.org,Data Science,Analyst,Pro,South,2025-11-24,Active
393,Angela,Medina,jennifernguyen@example.net,Engineering,Manager,Pro,South,2025-04-29,Churned
394,David,Smith,michael23@example.net,Marketing,Analyst,Free,North,2025-09-01,Churned
395,Gary,Ford,michelle69@example.net,Data Science,Senior Analyst,Free,East,2025-02-21,Active
396,Renee,Bailey,laura35@example.com,Data Science,Individual Contributor,Free,Central,2025-10-24,Churned
397,Tina,Lester,pbryan@example.org,Marketing,Senior Analyst,Free,North,2025-08-30,Suspended
398,Todd,Heath,sean62@example.org,Marketing,Manager,Free,Central,2025-10-15,Active
399,Jonathan,Kelley,kerriwood@example.com,HR,Senior Analyst,Pro,South,2025-11-29,Churned
400,Kelly,Cox,markgoodwin@example.org,Data Science,Manager,Enterprise,North,2025-11-21,Active
401,James,Long,ppowers@example.net,Operations,Senior Analyst,Free,South,2025-09-26,Churned
402,Karen,Contreras,brentfitzgerald@example.com,Data Science,Manager,Free,South,2025-11-01,Active
403,Edward,Saunders,reidjennifer@example.net,Operations,VP,Enterprise,South,2025-04-04,Active
404,Sheena,Moore,sarahparker@example.net,Data Science,Analyst,Enterprise,North,2025-08-23,Suspended
405,Derek,Hudson,rodriguezchristopher@example.com,Engineering,Analyst,Free,North,2025-07-12,Active
406,Shirley,Pierce,zmolina@example.org,Engineering,Manager,Free,Central,2025-05-08,Active
407,Veronica,Jones,paul77@example.org,Product,Senior Analyst,Pro,East,2025-10-16,Churned
408,David,Stout,xmorales@example.com,Product,Analyst,Enterprise,East,2025-01-17,Active
409,Jeffrey,Martin,juliemoses@example.org,HR,Individual Contributor,Free,West,2025-08-27,Churned
410,Kathy,Miller,yatesjohn@example.org,Operations,Analyst,Pro,East,2025-07-22,Active
411,James,Key,jonesrichard@example.com,Marketing,Director,Pro,West,2025-07-07,Churned
412,Amber,Johnson,tweaver@example.org,Finance,Senior Analyst,Free,East,2025-09-17,Active
413,Pamela,Myers,obuchanan@example.com,Engineering,Analyst,Free,West,2025-08-31,Churned
414,Victoria,Jackson,edwin09@example.net,Marketing,Manager,Pro,Central,2025-10-25,Churned
415,Samuel,Ramos,watsonkari@example.org,Finance,Analyst,Free,South,2025-11-01,Active
416,Kyle,Murphy,llewis@example.net,Engineering,Senior Analyst,Free,West,2025-03-26,Active
417,Tina,Carey,mclaughlincassandra@example.com,Operations,Individual Contributor,Free,South,2025-10-23,Churned
418,Russell,Guerrero,hmiller@example.com,Data Science,Analyst,Free,Central,2025-08-03,Churned
419,Kaitlyn,Carlson,melissa89@example.org,Engineering,Analyst,Free,North,2025-09-26,Churned
420,Katie,Harper,vasquezraymond@example.com,Marketing,Individual Contributor,Pro,West,2025-09-04,Churned
421,Regina,Nelson,garciachristine@example.com,Finance,Analyst,Free,North,2025-09-28,Suspended
422,Anthony,Brooks,wayne87@example.com,Data Science,Senior Analyst,Free,West,2025-09-22,Churned
423,Deborah,Wolfe,hwilliams@example.org,Marketing,Analyst,Free,North,2025-11-01,Churned
424,Kelli,Gray,ruizrobert@example.org,Operations,Analyst,Free,North,2025-10-18,Active
425,Peter,Ramirez,mhoover@example.org,Data Science,Manager,Free,East,2025-09-22,Active
426,Michael,Wagner,franksanchez@example.com,Operations,Analyst,Free,East,2025-09-04,Suspended
427,Stephanie,Jones,justin96@example.com,Finance,Analyst,Pro,Central,2025-12-10,Active
428,Renee,Kemp,rhayes@example.org,Product,Manager,Free,South,2025-08-30,Active
429,Marc,Bullock,igates@example.org,Data Science,Senior Analyst,Enterprise,West,2025-07-06,Active
430,Christine,Rollins,xcarpenter@example.com,Operations,Individual Contributor,Enterprise,South,2025-08-09,Active
431,Alex,Harrison,ramireztony@example.org,HR,Senior Analyst,Pro,West,2025-09-04,Active
432,Michael,Burnett,kellyfuller@example.net,HR,Analyst,Free,Central,2025-08-10,Active
433,Laura,Rocha,diana16@example.net,Operations,Analyst,Free,Central,2025-08-28,Active
434,John,Gregory,daviscory@example.net,Marketing,Analyst,Free,South,2025-10-12,Active
435,Brenda,Fields,ghurst@example.com,Operations,Individual Contributor,Pro,Central,2025-06-21,Active
436,Cathy,Williams,raymondamy@example.com,Data Science,Analyst,Free,East,2025-04-09,Churned
437,Denise,Lee,john79@example.org,Finance,Senior Analyst,Free,East,2025-07-21,Active
438,Adrienne,Patterson,kyoung@example.com,Engineering,Analyst,Free,West,2025-02-02,Churned
439,Makayla,Byrd,perezbonnie@example.com,Data Science,Analyst,Pro,South,2025-07-03,Active
440,Kristina,Chen,dustinparker@example.com,Finance,Senior Analyst,Free,West,2025-07-03,Active
441,Danielle,Johnson,smithlisa@example.org,Operations,Senior Analyst,Free,South,2025-11-10,Active
442,Andrew,Solis,christina51@example.org,Marketing,Manager,Pro,East,2025-08-07,Active
443,Sean,Nguyen,andrew16@example.org,Marketing,Analyst,Free,South,2025-10-08,Active
444,Kathleen,Everett,westrachel@example.org,Product,Manager,Free,South,2025-11-09,Churned
445,Alexis,Black,wardashley@example.com,Finance,Analyst,Free,South,2025-08-06,Churned
446,Christopher,Shepherd,patricia35@example.com,Finance,Senior Analyst,Free,West,2025-07-27,Churned
447,Vickie,Gonzalez,cooperlisa@example.com,Operations,Analyst,Free,East,2025-09-17,Churned
448,Karen,Fernandez,gmccarthy@example.com,Data Science,Director,Pro,North,2025-10-23,Active
449,Cathy,Johns,lopezgene@example.net,Marketing,Manager,Pro,South,2025-09-20,Active
450,Robert,Ray,stevenanderson@example.com,Operations,Senior Analyst,Free,North,2025-09-14,Active
451,Jose,Russell,burnettmargaret@example.org,Operations,Senior Analyst,Free,West,2025-07-18,Churned
452,Veronica,Thomas,garciarebekah@example.org,Engineering,Individual Contributor,Pro,South,2025-08-20,Active
453,Grace,Diaz,ydean@example.org,Operations,Analyst,Pro,East,2025-09-03,Active
454,Breanna,Mckinney,christina86@example.net,Finance,Analyst,Pro,South,2025-08-31,Active
455,Ariana,Dixon,lambertchristopher@example.org,Engineering,Director,Free,South,2025-02-18,Churned
456,Nicole,Ramsey,vallen@example.com,Operations,Analyst,Free,East,2025-04-30,Suspended
457,Taylor,Roberts,sullivanerika@example.com,Data Science,Senior Analyst,Pro,West,2025-10-31,Churned
458,Jeffrey,Warner,sswanson@example.org,Engineering,Senior Analyst,Pro,East,2025-07-05,Churned
459,David,Carney,jenny40@example.net,Finance,Manager,Free,East,2025-12-10,Active
460,Cameron,Sharp,christine60@example.net,Operations,Individual Contributor,Free,West,2025-10-04,Active
461,Mark,Hammond,ericbruce@example.net,Data Science,Analyst,Pro,West,2025-10-22,Active
462,Sierra,Davis,robertespinoza@example.net,Finance,Manager,Enterprise,North,2025-08-30,Active
463,Joe,Walton,bjones@example.net,Operations,Analyst,Free,North,2025-04-22,Churned
464,Terri,Logan,leesmith@example.org,Marketing,Analyst,Free,Central,2025-07-20,Active
465,Andrew,Stein,houstondouglas@example.com,Operations,Manager,Free,North,2025-10-03,Active
466,Anna,White,blackaaron@example.org,Finance,Individual Contributor,Pro,East,2025-02-25,Active
467,Juan,Lewis,emma25@example.com,Engineering,Senior Analyst,Free,West,2025-11-12,Active
468,Sheila,Ward,etaylor@example.org,Marketing,Senior Analyst,Free,West,2025-07-28,Suspended
469,Nicole,Gilmore,johnsonjeffrey@example.org,Data Science,Analyst,Pro,West,2025-08-24,Active
470,Kayla,Cruz,ohunter@example.org,Operations,Senior Analyst,Free,East,2025-11-03,Active
471,Bethany,Reeves,christophersmith@example.net,Operations,Analyst,Pro,North,2025-09-06,Active
472,Kevin,Henry,jared22@example.com,Finance,Senior Analyst,Pro,East,2025-11-11,Churned
473,Jack,Morales,christopher38@example.org,HR,Analyst,Free,East,2025-11-24,Churned
474,Jason,Jones,belltyrone@example.org,Operations,Senior Analyst,Pro,West,2025-10-14,Active
475,Larry,Henry,annette55@example.net,Marketing,Analyst,Pro,South,2025-07-04,Active
476,Antonio,Rivera,kathryn42@example.net,Marketing,Senior Analyst,Free,Central,2025-09-02,Active
477,Kathleen,Carroll,chad64@example.com,Engineering,Individual Contributor,Free,North,2025-05-30,Churned
478,Natalie,Zuniga,smithrobert@example.org,Engineering,Analyst,Free,West,2025-04-06,Active
479,Kimberly,Jones,wvillanueva@example.com,Data Science,Senior Analyst,Free,South,2025-06-22,Active
480,Taylor,Adams,aspencer@example.org,Marketing,Manager,Free,Central,2025-11-14,Churned
481,Daniel,Grant,qrichards@example.net,Marketing,Manager,Free,West,2025-07-11,Churned
